recipe_id,recipe_name,recipe_img,prep_time,cook_time,total_time,servings,author_name,author_id,tags,recipe_url,description,instruction,note,created_at,updated_at,ingredient_count,unique_ingredients,complexity_score
1474,Flourless Peanut Butter Cookies,https://www.wellplated.com/wp-content/uploads/2014/01/Healthy-Peanut-Butter-Cookies.jpg,,,50,16,Well Plated,2,"['Baking', 'Dessert', 'Gluten Free']",https://www.wellplated.com/healthy-peanut-butter-cookies/,"Flourless peanut butter cookies are soft, chewy and packed with peanut butter flavor! Healthy recipe and so easy to make.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,7,7,0.3666666666666667
1475,Starbucks Mocha Frappuccino,https://www.wellplated.com/wp-content/uploads/2017/07/Easy-Copycat-Starbucks-Mocha-Frappuccino-Recipe.jpg,,,3,1,Well Plated,2,"['Breakfast', 'Dessert', 'Gluten Free', 'Vegan']",https://www.wellplated.com/starbucks-mocha-frappuccino-recipe/,This easy copycat Starbucks mocha Frappuccino recipe is made with real ingredients so it's low-calorie while still rich and chocolaty!,,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,8,8,0.3833333333333333
1476,Apple Chips,https://www.wellplated.com/wp-content/uploads/2017/09/Apple-Chips-recipe.jpg,,,240,3,Well Plated,2,"['Gluten Free', 'Dessert', 'Side', 'Vegan']",https://www.wellplated.com/apple-chips/,"Simple oven baked apple chips with cinnamon and no sugar! Crispy baked apple chips are a healthy snack, and much better than store bought.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,2,2,0.2833333333333333
1477,Garlic Salmon with Butter and Lemon,https://www.wellplated.com/wp-content/uploads/2017/08/Healthy-Salmon-recipe-with-Garlic-Butter.jpg,,,30,4,Well Plated,2,"['Gluten Free', 'Dinner', 'Main']",https://www.wellplated.com/garlic-salmon/,"This easy garlic salmon with lemon butter is baked on a sheet pan and ready in 30 minutes. Healthy, quick, and delicious!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,8,8,0.3833333333333333
1478,Instant Pot Stuffed Acorn Squash,https://www.wellplated.com/wp-content/uploads/2017/11/Instant-Pot-Stuffed-Acorn-Squash-Cranberries-Wild-Rice.jpg,,,75,6,Well Plated,2,"['Gluten Free', 'Dinner', 'Main', 'Side', 'Vegan', 'Vegetarian']",https://www.wellplated.com/instant-pot-acorn-squash/,"Instant pot stuffed acorn squash with wild rice, cranberries, and chickpeas is a healthy and filling vegan recipe for any occasion.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,11,11,0.43333333333333335
1479,Vegan Queso,https://www.wellplated.com/wp-content/uploads/2018/01/Creamy-Vegan-Queso.jpg,,,45,6,Well Plated,2,"['Appetizer', 'Gluten Free', 'Vegan']",https://www.wellplated.com/vegan-queso/,"This creamy vegan queso dip, made with roasted cauliflower, cashews and nutritional yeast, is the BEST and contains ZERO cheese.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,10,10,0.4166666666666667
1480,Gluten Free Strawberry Shortcake,https://www.wellplated.com/wp-content/uploads/2018/07/Best-Gluten-Free-Strawberry-Shortcake-recipe-Easy-Tender.jpg,,,50,6,Well Plated,2,"['Baking', 'Dessert', 'Gluten Free']",https://www.wellplated.com/gluten-free-strawberry-shortcake/,"This tender biscuit-style gluten free strawberry shortcake recipe, made with Bob's Red Mill 1-to-1 gluten free flour, is easy and delish!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,11,11,0.43333333333333335
1481,Chipotle Chicken Skillet with Sweet Potatoes and Chickpeas,https://www.wellplated.com/wp-content/uploads/2017/08/Healthy-Chipotle-Chicken-Skillet-with-Sweet-Potatoes-Chickpeas.jpg,,,35,4,Well Plated,2,"['Gluten Free', 'Dinner', 'Main']",https://www.wellplated.com/chipotle-chicken-skillet-with-sweet-potatoes-and-chickpeas/,"One Pan Chipotle Chicken Skillet with sweet potatoes, chickpeas, and tomatoes. An easy, healthy, all-in-one meal that's ready in 30 minutes!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,10,10,0.4166666666666667
1482,Quinoa Breakfast Bars,https://www.wellplated.com/wp-content/uploads/2017/08/Quinoa-Breakfast-Bars-with-Blueberries-recipe.jpg,,,55,1,Well Plated,2,"['Baking', 'Breakfast', 'Gluten Free', 'Vegan']",https://www.wellplated.com/quinoa-breakfast-bars/,"Healthy Blueberry Quinoa Breakfast Bars. Simple, vegan, and absolutely delicious! Delicious clean-eating recipe that will keep you full all morning!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,12,12,0.45
1483,Pumpkin Monkey Bread,https://www.wellplated.com/wp-content/uploads/2014/09/Homemade-Pumpkin-Monkey-Bread-aka-Pumpkin-Cinnamon-Roll-Bread-or-Pumpkin-Pull-Apart-Bread-with-Cream-Cheese-Glaze.jpg,,,190,12,Well Plated,2,"['Baking', 'Breakfast', 'Dessert']",https://www.wellplated.com/homemade-pumpkin-monkey-bread/,"Pumpkin monkey bread with scratch-made cinnamon roll dough. It's like a giant pumpkin roll with cinnamon, sugar, and glaze in every bite.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,18,18,0.5499999999999999
1484,Crock Pot Turkey Meatballs,https://www.wellplated.com/wp-content/uploads/2016/09/Crock-Pot-Turkey-Meatballs.jpg,,,276,38,Well Plated,2,"['Appetizer', 'Dinner', 'Main']",https://www.wellplated.com/slow-cooker-turkey-meatballs/,"Crock Pot turkey meatballsare healthy, homemade, and cook easily in a slow cooker. Get the freezer-friendly Italian meatballs recipe here!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,11,11,0.43333333333333335
1485,Crock Pot Granola,https://www.wellplated.com/wp-content/uploads/2016/08/Crockpot-Granola.jpg,,,180,6,Well Plated,2,"['Breakfast', 'Gluten Free', 'Vegan']",https://www.wellplated.com/crock-pot-granola/,"The BEST healthy granola recipe! Crock Pot Granola. Simple, healthy kid friendly granola with oatmeal, nuts, dried fruit and honey or maple syrup.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,9,9,0.39999999999999997
1486,Breakfast Burger,https://www.wellplated.com/wp-content/uploads/2016/06/Breakfast-Burger.jpg,,,35,4,Well Plated,2,"['Breakfast', 'Dinner', 'Main']",https://www.wellplated.com/breakfast-burger/,"A healthy breakfast burger featuring a juicy turkey patty topped with bacon, maple mustard sauce, and egg served on an English muffin.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,11,11,0.43333333333333335
1487,Carrot Cake Cupcakes,https://www.wellplated.com/wp-content/uploads/2021/07/Carrot-Cake-Cupcakes-with-Pineapple.jpg,,,35,18,Well Plated,2,"['Baking', 'Dessert']",https://www.wellplated.com/loaded-carrot-cake-cupcakes/,"These classic carrot cake cupcakes with pineapple and coconut are LOADED, super moist, and topped with THE BEST cream cheese frosting.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,17,17,0.5333333333333333
1488,Peach Pancakes,https://www.wellplated.com/wp-content/uploads/2014/07/Peaches-and-Cream-Pancakes-with-Fresh-Peaches-and-Greek-Yogurt.jpg,,,30,12,Well Plated,2,"['Breakfast', 'Vegetarian']",https://www.wellplated.com/peaches-cream-pancakes/,This recipe for fluffy peach pancakes with fresh caramelized peaches and healthy whole wheat flour is perfect for summer breakfast!,,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,11,11,0.43333333333333335
1489,Three Bean Salad,https://www.wellplated.com/wp-content/uploads/2015/08/Mexican-Three-Bean-Salad-with-Wild-Rice.jpg,,,20,8,Well Plated,2,"['Gluten Free', 'Dinner', 'Main', 'Side', 'Vegan', 'Vegetarian']",https://www.wellplated.com/three-bean-salad/,"Old fashioned three bean salad with a fresh Mexican spin! Wild rice, jalapeno, and red peppers give it bright flavor. Perfect for a crowd!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,12,12,0.45
1490,Feta Dip,https://www.wellplated.com/wp-content/uploads/2015/12/Easy-Garlic-Feta-Dip-Recipe.jpg,,,15,6,Well Plated,2,"['Appetizer', 'Gluten Free', 'Vegetarian']",https://www.wellplated.com/garlic-feta-dip/,"Easy whipped Mediterranean Feta Dip with garlic, feta, cream cheese, and Greek yogurt. Ready in less than 10 minutes and everyone loves it!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,9,9,0.39999999999999997
1491,Corn Chicken Chowder,https://www.wellplated.com/wp-content/uploads/2016/05/Crock-Pot-Corn-Chowder.jpg,,,270,6,Well Plated,2,"['Gluten Free', 'Dinner', 'Main']",https://www.wellplated.com/healthy-corn-chowder/,"This healthy corn chicken chowder recipe in the slow cooker uses Greek yogurt to be extra creamy. It's quick, easy prep for a filling meal!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,14,14,0.48333333333333334
1492,Vegan Chocolate Pie,https://www.wellplated.com/wp-content/uploads/2018/01/Easy-Vegan-Chocolate-Mousse-Pie.jpg,,,390,12,Well Plated,2,"['Dessert', 'Gluten Free', 'Vegan']",https://www.wellplated.com/chocolate-mousse-pie/,"This Vegan Chocolate Pie has a rich, no-bake chocolate mousse filling made from healthy ingredients like banana, almond butter, and tofu.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,10,10,0.4166666666666667
1493,Crock Pot Bread,https://www.wellplated.com/wp-content/uploads/2018/05/How-to-Bake-Bread-in-a-Crock-Pot-600x771.jpg,,,180,1,Well Plated,2,"['Baking', 'Breakfast']",https://www.wellplated.com/crock-pot-bread/,"How to Bake Crock Pot Bread in the slow cooker. Easy, healthy homemade whole wheat crock pot bread, no rising required!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,6,6,0.35000000000000003
665,Mapo Tofu,https://www.recipetineats.com/wp-content/uploads/2014/06/DSC_0005-Version-2.jpg,,,12,2,RecipeTin Eats,1,"['stir fry', 'asian', 'chinese', 'japanese']",https://www.recipetineats.com/mapo-tofu-mince-tofu-spicy-sauce/,,,,2025-04-11 07:51:36.956,2025-04-11 07:51:36.957,14,14,0.48333333333333334
1494,Paleo Zucchini Bread with Chocolate Chips,https://www.wellplated.com/wp-content/uploads/2015/07/Chocolate-Chip-Paleo-Zucchini-Bread.jpg,,,50,1,Well Plated,2,"['Baking', 'Breakfast', 'Quick']",https://www.wellplated.com/chocolate-chip-paleo-zucchini-bread/,"An easy, delicious recipe for moist paleo zucchini bread made with coconut flour, naturally sweetened with banana, and loaded with chocolate chips!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,11,11,0.43333333333333335
1495,One Bowl Brownies,https://www.wellplated.com/wp-content/uploads/2016/02/One-Bowl-Brownies-with-cocoa-powder.jpg,,,50,16,Well Plated,2,"['Baking', 'Dessert']",https://www.wellplated.com/one-bowl-brownies/,"Easy one-bowl brownies from scratch that are ready to bake in 10 minutes! Rich, fudgy, and so much better than any boxed mix.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,10,10,0.4166666666666667
1496,Cajun Shrimp Boil Foil Packets,https://www.wellplated.com/wp-content/uploads/2018/06/Cajun-Shrimp-Boil-in-Oven.jpg,,,40,5,Well Plated,2,"['Gluten Free', 'Dinner', 'Main']",https://www.wellplated.com/cajun-shrimp-boil-foil-packets/,"Cajun shrimp boil foil packets recipe with sausage, corn, red potatoes, and zucchini. Can be made in the oven or on the grill. Not too spicy!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,10,10,0.4166666666666667
1497,Roasted Garlic Potato Rolls,https://www.wellplated.com/wp-content/uploads/2014/03/Roasted-Garlic-Potato-Rolls-3.jpg,,,240,16,Well Plated,2,"['Baking', 'Side']",https://www.wellplated.com/roasted-garlic-potato-rolls/,"The softest, fluffiest roasted garlic potato rolls made with instant potato flakes, roasted garlic and sage. Perfect for St. Patrick's Day.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,12,12,0.45
1498,Shrimp Ravioli,https://www.wellplated.com/wp-content/uploads/2017/08/One-Pot-Shrimp-Ravioli.jpg,,,25,4,Well Plated,2,"['Dinner', 'Main']",https://www.wellplated.com/spinach-ravioli/,"An easy, ONE POT recipe for shrimp ravioli in a lightened-up creamy garlic alfredo sauce. Healthy and ready in under 30 minutes!",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,13,13,0.4666666666666666
1499,Teriyaki Salmon Bowl,https://www.wellplated.com/wp-content/uploads/2018/02/Healthy-Teriyaki-Salmon-Quinoa-Bowl-recipe.jpg,,,30,4,Well Plated,2,"['Dinner', 'Main']",https://www.wellplated.com/salmon-quinoa-bowl/,"A healthy Teriyaki salmon bowl with quinoa, fresh veggies, and a better-than-takeout homemade teriyaki sauce for a fast weeknight dinner.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,12,12,0.45
1500,Chicken with Thai Peanut Stir Fry Sauce,https://www.wellplated.com/wp-content/uploads/2013/09/Chicken-Stir-Fry-with-Thai-Peanut-Sauce.jpg,,,30,6,Well Plated,2,"['Dinner', 'Main']",https://www.wellplated.com/chicken-stir-fry-with-thai-peanut-sauce/,"This easy, healthy chicken with Thai peanut stir fry sauce is loaded with colorful veggies and a perfect 30-minute weeknight dinner.",,,2025-04-11 07:51:41.417,2025-04-11 07:51:41.417,17,17,0.5333333333333333
1501,Orange Chicken Marinade,https://www.wellplated.com/wp-content/uploads/2017/08/Grilled-Orange-Chicken.jpg,,,60,6,Well Plated,2,"['Dinner', 'Main']",https://www.wellplated.com/grilled-orange-chicken/,An easy 3-ingredient orange chicken marinade that's perfect for grilled kabobs with vegetables and makes the chicken flavorful and tender!,,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,8,8,0.3833333333333333
1502,Healthy Peanut Butter Skillet Cookie,https://www.wellplated.com/wp-content/uploads/2016/05/Healthy-Peanut-Butter-Skillet-Cookie-Gluten-Free.jpg,,,40,10,Well Plated,2,"['Baking', 'Dessert', 'Gluten Free', 'Vegan']",https://www.wellplated.com/healthy-peanut-butter-cookie/,"This healthy peanut butter skillet cookie tastes rich and decadent but is flourless, dairy free and gluten free! So EASY!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,9,9,0.39999999999999997
1503,Stuffed French Toast,https://www.wellplated.com/wp-content/uploads/2015/07/Overnight-Cinnamon-Peach-French-Toast-Bake.-Our-favorite-French-toast-casserole-recipe.jpg,,,30,6,Well Plated,2,"['Breakfast', 'Vegetarian']",https://www.wellplated.com/peach-french-toast/,"This stuffed French toast sandwich recipe shines at breakfast and brunch. Bananas, strawberries and low-calorie cream cheese keep it healthy!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,12,12,0.45
1504,Southwest Farro Salad,https://www.wellplated.com/wp-content/uploads/2014/08/Southwest-Farro-Salad-with-Corn-and-Tomatoes.jpg,,,40,4,Well Plated,2,"['Dinner', 'Main', 'Side', 'Vegetarian']",https://www.wellplated.com/southwest-farro-salad/,"Southwest farro salad is an easy, healthy one-bowl dinner with farro, fresh tomatoes, sweet corn, black beans and a light southwest dressing.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,11,11,0.43333333333333335
1505,Chocolate Oatmeal,https://www.wellplated.com/wp-content/uploads/2015/02/Chai-Chocolate-Oatmeal.-A-healthy-way-to-eat-chocolate-for-breakfast.jpg,,,10,2,Well Plated,2,"['Breakfast', 'Vegan', 'Vegetarian']",https://www.wellplated.com/chocolate-oatmeal/,"Chocolate oatmeal for breakfast! Made with cocoa powder, it's a satisfying, healthy way to start your morning with countless topping options.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,6,6,0.35000000000000003
1506,Crustless Quiche,https://www.wellplated.com/wp-content/uploads/2020/11/How-to-Make-Crustless-Quiche.jpg,,,50,4,Well Plated,2,"['Breakfast', 'Gluten Free', 'Dinner', 'Main']",https://www.wellplated.com/crustless-quiche/,"This healthy crustless quiche has rich quiche flavor without the fuss of crust! Customize it with broccoli, bacon, spinach— anything you like!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,12,12,0.45
1507,Goat Cheese Quiche,https://www.wellplated.com/wp-content/uploads/2021/04/Goat-Cheese-Quiche-Recipe.jpg,,,75,6,Well Plated,2,"['Breakfast', 'Dinner', 'Main']",https://www.wellplated.com/goat-cheese-caramelized-onion-roasted-red-pepper-tart/,"This caramelized goat cheese quiche with spinach has rich flavors, a creamy filling, and a crisp, buttery crust. Perfect for brunch or weeknight meals!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,11,11,0.43333333333333335
1508,Sweet Potato Quiche,https://www.wellplated.com/wp-content/uploads/2014/10/Sweet-Potato-Quiche-with-Goat-Cheese-Caramelized-Onions-and-Rosemary.jpg,,,160,8,Well Plated,2,"['Breakfast', 'Dinner', 'Main', 'Vegetarian']",https://www.wellplated.com/sweet-potato-goat-cheese-quiche/,"A beautiful quiche filled with roasted sweet potatoes, caramelized onions, goat cheese, and rosemary. The perfect balance of sweet and savory!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,9,9,0.39999999999999997
1510,Lemon Bars,https://www.wellplated.com/wp-content/uploads/2018/03/Best-Lemon-Bars.jpg,,,60,24,Well Plated,2,['Dessert'],https://www.wellplated.com/best-lemon-bars/,"The BEST Lemon Bars recipe! Lusciously creamy, these classic lemon squares have a shortbread base and are just bursting with bright flavor.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,9,9,0.39999999999999997
1511,Greek Yogurt Ranch Dip,https://www.wellplated.com/wp-content/uploads/2014/09/No-Guilt-Ranch-Dip1.jpg,,,3,1,Well Plated,2,['Appetizer'],https://www.wellplated.com/greek-yogurt-ranch-dip/,A quick and easy greek yogurt ranch dip that is completely guilt-free and tastes just as indulgent as the original!,,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,7,7,0.3666666666666667
1512,Beef Lo Mein Recipe,https://www.wellplated.com/wp-content/uploads/2021/08/Mongolian-Beef-Lo-Mein.jpg,,,30,4,Well Plated,2,"['Dinner', 'Main']",https://www.wellplated.com/beef-lo-mein/,"Easy, healthy beef lo mein featuring tender beef sautéed with broccoli, noodles and fresh vegetables in a yummy sweet and savory sauce.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,15,15,0.5
1513,Mexican Chicken and Rice,https://www.wellplated.com/wp-content/uploads/2017/08/Mexican-Chicken-and-Rice.jpg,,,60,4,Well Plated,2,"['Gluten Free', 'Dinner', 'Main']",https://www.wellplated.com/mexican-chicken-and-rice/,"Healthy one-pot Mexican chicken and rice skillet with black beans and cheese. An easy, crowd-pleaser recipe for weeknight dinners!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,14,14,0.48333333333333334
1514,Blueberry Biscuits,https://www.wellplated.com/wp-content/uploads/2014/08/Blueberry-Goat-Cheese-Drop-Biscuits.-BEST-biscuits-ever.jpg,,,30,10,Well Plated,2,"['Baking', 'Breakfast', 'Quick']",https://www.wellplated.com/blueberry-goat-cheese-drop-biscuits/,"Easy blueberry biscuits with sweet lemon glaze made with Greek yogurt and no buttermilk. A fluffy, melt-in-your-mouth, drop biscuits recipe!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,12,12,0.45
1515,Cinnamon Swirl Yeasted Coffee Cake,https://www.wellplated.com/wp-content/uploads/2013/08/Honey-Swirl-Coffee-Cake-4.jpg,,,185,8,Well Plated,2,"['Baking', 'Breakfast']",https://www.wellplated.com/honey-swirled-coffee-cake/,"Fluffy Cinnamon Swirl Coffee Cake filled with cinnamon, honey, walnuts and raisins is layered into a bundt pan for a beautiful presentation.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,14,14,0.48333333333333334
1516,Greek Layer Dip,https://www.wellplated.com/wp-content/uploads/2015/05/Skinny-Greek-Layer-Dip-made-with-hummus.-Absolutely-delicious_.jpg,,,20,6,Well Plated,2,"['Appetizer', 'Gluten Free', 'Side', 'Vegetarian']",https://www.wellplated.com/greek-layer-dip/,"An easy, healthy Greek Layer Dip recipe with a hummus and Greek yogurt base topped with olives, tomato, and cucumber. Serve with pita chips!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,8,8,0.3833333333333333
1517,Coconut Zucchini Muffins,https://www.wellplated.com/wp-content/uploads/2014/08/Zucchini-Coconut-Muffins-2.jpg,,,35,12,Well Plated,2,"['Baking', 'Breakfast', 'Dessert']",https://www.wellplated.com/coconut-zucchini-muffins/,"Moist and healthy coconut zucchini muffins made with coconut oil, toasted coconut, summer zucchini and whole wheat flour.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,16,16,0.5166666666666667
1518,Quinoa Stuffed Peppers,https://www.wellplated.com/wp-content/uploads/2016/08/Spinach-Artichoke-Quinoa-Stuffed-Bell-Peppers.jpg,,,50,10,Well Plated,2,"['Gluten Free', 'Dinner', 'Main', 'Vegetarian']",https://www.wellplated.com/spinach-artichoke-quinoa-stuffed-bell-peppers/,"Quinoa Stuffed Peppers with Mediterranean-inspired vegetarian filling of spinach, artichokes, and Greek yogurt. A delicious, easy recipe!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,11,11,0.43333333333333335
1519,Cauliflower Tacos,https://www.wellplated.com/wp-content/uploads/2016/08/Cauliflower-Tacos-recipe.jpg,,,45,4,Well Plated,2,"['Gluten Free', 'Dinner', 'Main', 'Vegan', 'Vegetarian']",https://www.wellplated.com/cauliflower-tacos/,Cauliflower tacos are the easy and delicious dinner you need! Chipotle roasted cauliflower and crispy chickpeas fill these vegetarian tacos.,,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,9,9,0.39999999999999997
1520,Blue Cheese Burger,https://www.wellplated.com/wp-content/uploads/2013/09/Black-Bean-Beef-Burgers.jpg,,,30,6,Well Plated,2,"['Gluten Free', 'Dinner', 'Main']",https://www.wellplated.com/black-bean-beef-burgers-with-blue-cheese/,Healthy black bean and beef patties are the foundation for this blue cheese burger recipe topped with sweet caramelized onion marmalade.,,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,14,14,0.48333333333333334
1521,Breakfast Quesadilla,https://www.wellplated.com/wp-content/uploads/2017/08/Freezer-Breakfast-Quesadilla-recipe.jpg,,,20,8,Well Plated,2,"['Breakfast', 'Main', 'Vegetarian']",https://www.wellplated.com/breakfast-quesadilla/,"A vegetarian Breakfast Quesadilla recipe with eggs, spinach, cheese, and white beans. Freezer-friendly, healthy and easy to make ahead!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,9,9,0.39999999999999997
1522,Rice Cakes with Peanut Butter and Fruit,https://www.wellplated.com/wp-content/uploads/2014/08/Healthy-Peanut-Butter-Yogurt-Fruit-Pizzas.jpg,,,8,4,Well Plated,2,"['Breakfast', 'Dessert', 'Gluten Free']",https://www.wellplated.com/healthy-fruit-pizza/,These beautiful rice cakes with peanut butter and fresh fruit are the perfect post-workout or after-school snack. Easy and healthy!,,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,4,4,0.31666666666666665
1523,Almond Flour Cake,https://www.wellplated.com/wp-content/uploads/2017/04/Gluten-Free-Almond-Flour-Cake.jpg,,,55,12,Well Plated,2,"['Baking', 'Dessert', 'Gluten Free']",https://www.wellplated.com/almond-flour-cake/,"A light, fluffy, and gluten free almond flour cake with lemon. Try this flourless cake for your next birthday or holiday celebration.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,11,11,0.43333333333333335
1524,Oatmeal Bread,https://www.wellplated.com/wp-content/uploads/2021/08/Farmhouse-Oatmeal-Bread-recipe.jpg,,,135,12,Well Plated,2,"['Baking', 'Breakfast']",https://www.wellplated.com/no-knead-oatmeal-bread/,This healthy oatmeal bread with molasses is the perfect beginner bread baking recipe. Made with simple ingredients and no kneading required.,,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,6,6,0.35000000000000003
1525,Blueberry Spinach Smoothie,https://www.wellplated.com/wp-content/uploads/2013/04/Blueberry-Cream-Oatmeal-Smoothies.jpg,,,5,1,Well Plated,2,"['Breakfast', 'Gluten Free']",https://www.wellplated.com/blueberry-cream-oatmeal-smoothies/,"This creamy, quick blueberry spinach smoothie is perfect for weight loss, healthy breakfast, post workout and snacks! Make without dairy too.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,7,7,0.3666666666666667
1526,Apple Coffee Cake,https://www.wellplated.com/wp-content/uploads/2015/09/Classic-Apple-Coffee-Cake-with-Cinnamon-Streusel-Topping.jpg,,,50,10,Well Plated,2,"['Baking', 'Breakfast', 'Dessert']",https://www.wellplated.com/apple-coffee-cake/,"This healthy apple coffee cake is made with buttermilk, which keeps it extra moist, and topped with a cinnamon streusel crumble topping.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,17,17,0.5333333333333333
1527,Butternut Squash Gnocchi with Italian Sausage,https://www.wellplated.com/wp-content/uploads/2018/09/Easy-Butternut-Squash-Gnocchi-1.jpg,,,40,6,Well Plated,2,['Main'],https://www.wellplated.com/italian-sausage-butternut-squash-gnocchi/,"One Skillet Italian Sausage Butternut Squash Gnocchi with Spinach. Healthy, EASY recipe that cooks in just one pan! Pure comfort!",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,13,13,0.4666666666666666
18,Asian Grilled prawns,https://www.recipetineats.com/wp-content/uploads/2015/12/Asian-Barbecue-Prawns_31.jpg,,,15,2,RecipeTin Eats,1,"['bbq', 'dinner', 'asian']",https://www.recipetineats.com/asian-grilled-shrimp-prawns-bbq-or-stove/,"Juicy prawns kissed with caramelisation from the BBQ, drizzled with brown butter, lime and sweet soy. This Asian Grilled Shrimp is a copycat of a popular dish from a restaurant in Sydney.",,,2025-04-11 07:51:33.005,2025-04-11 07:51:33.005,8,8,0.3833333333333333
1528,Pumpkin Chocolate Chip Bread,https://www.wellplated.com/wp-content/uploads/2019/09/The-most-moist-and-flavorful-Pumpkin-Chocoalte-Chip-Bread.-This-healthy-pumkin-bread-is-whole-wheat-and-made-with-coconut-oil-but-tastes-phenomenal.jpg,,,70,10,Well Plated,2,"['Baking', 'Breakfast', 'Quick']",https://www.wellplated.com/pumpkin-chocolate-chip-bread/,"An easy pumpkin chocolate chip bread recipe made with whole wheat flour, oats, and coconut oil that you'll bake on repeat throughout fall.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,13,13,0.4666666666666666
1529,Savory Crepes,https://www.wellplated.com/wp-content/uploads/2021/08/Traditional-Savory-Crepes.jpg,,,47,6,Well Plated,2,"['Breakfast', 'Dinner', 'Main']",https://www.wellplated.com/savory-crepes/,"How to make French savory crepes stuffed with ham, cheese, and egg, plus ideas for other traditional fillings, including vegetarian options.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,14,14,0.48333333333333334
1530,Zucchini Waffles,https://www.wellplated.com/wp-content/uploads/2013/09/Zucchini-Waffles.jpg,,,25,6,Well Plated,2,"['Breakfast', 'Dinner', 'Main']",https://www.wellplated.com/zucchini-waffles/,"These healthy zucchini waffles are fluffy, crisp, and LOADED with hidden goodness thanks to shredded zucchini and whole wheat flour.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,14,14,0.48333333333333334
1531,Asian Chicken Wraps,https://www.wellplated.com/wp-content/uploads/2015/08/Asian-Chicken-Wraps-with-Thai-Peanut-Sauce.-An-easy-and-healthy-chicken-wrap-recipe-thats-perfect-for-weeknight-dinner-or-to-pack-for-lunch.jpg,,,30,4,Well Plated,2,"['Dinner', 'Main']",https://www.wellplated.com/asian-chicken-wraps-thai-peanut-sauce/,"Healthy Asian chicken wraps with Thai peanut sauce are an easy 30-minute meal loaded with tender chicken, crunchy broccoli slaw, and edamame.",,,2025-04-11 07:51:41.963,2025-04-11 07:51:41.963,15,15,0.5
